Filename	IsInterpolated	MeasCount	Longitude	UmtsAsnVersion1.0.0Latitude	SecCode	BroadcastCode	CenterFreq	Date	Time	ScannerID	HGT_AGL	SignalLevels
\das_output_encrypted.dmm	False	33	-78.7857819	42.7738648	Code_50_1960	50	1960	7/15/2014	16:15:08	1064165897331	10001	0	U9zONnabMMAxez2tQqlZaITewiky6t4Lp7LlwzKf4W4=
\das_output_encrypted.dmm	False	33	-78.7857819	42.7738648	Code_63_1960	63	1960	7/15/2014	16:15:08	1064173605023	10001	0	aZZnrkTH7Ku4mvYHbPkm6QiKFSq99Q+5duKUkMFxC8Y=
\das_output_encrypted.dmm	False	33	-78.7857819	42.7738648	Code_14_1960	14	1960	7/15/2014	16:15:08	1064156665741	10001	0	ZwiUYbtphmaWnvKzF1rldZnFTYFEsp085ML+PG2+xVo=
\das_output_encrypted.dmm	False	33	-78.7857819	42.7738648	Code_255_1960	255	1960	7/15/2014	16:15:08	1064161001536	10001	0	Sm1oCCE9OjNLdbySDoH4Z46Vh70/zZ4o6DW5Ut7SVlM=
\das_output_encrypted.dmm	False	33	-78.7857819	42.7738648	Code_106_1960	106	1960	7/15/2014	16:15:08	1064163940818	10001	0	q/6DiofBZkOGeOlMyv6nCh6xQlMi/etWFk/WfTNlBvU=
\das_output_encrypted.dmm	False	33	-78.7857819	42.7738648	Code_35_1960	35	1960	7/15/2014	16:15:08	1064175643177	10001	0	Cck8ET/mMxp+ULPAgfxd40vIQnniZiFhs6sfWJ1YiS4=
\das_output_encrypted.dmm	False	36	-78.7857819	42.7738648	Code_112_1960	112	1960	7/15/2014	16:15:08	1064142845023	10001	0	27+JawVMWB0Y7sU/NVgxQsa1tlGjQAUnLhGgcQHKchg=
\das_output_encrypted.dmm	False	36	-78.7857819	42.7738648	Code_40_1960	40	1960	7/15/2014	16:15:08	1064146597639	10001	0	TYjk84SrbaAu92DjyCPg24F9E6Sqts4jBxA5v+T6iks=
\das_output_encrypted.dmm	False	36	-78.7857819	42.7738648	Code_107_1960	107	1960	7/15/2014	16:15:08	1064147321741	10001	0	mY5ExCuF1APVZmegdTU01aOZTAlH2vU1TeKMQBawZDQ=
\das_output_encrypted.dmm	False	34	-78.7857819	42.7738648	Code_15_1960	15	1960	7/15/2014	16:15:08	1064138118664	10001	0	kGTzSaMYGWUXIIp20Gx3l82/czT2It3e0pqdZqzP5cU=
\das_output_encrypted.dmm	False	35	-78.7857819	42.7738648	Code_99999_1960	99999	1960	7/15/2014	16:15:08	1064105075588	10001	0	ECH9p+9U/lD9Fy03bzY6vUJoINSIZFvubgcScM7EA0E=
\das_output_encrypted.dmm	False	36	-78.7857819	42.7738648	Code_36_1960	36	1960	7/15/2014	16:15:08	1064118050357	10001	0	Sahc3JUd+kZSEMk/JrKhrsre/riNJ1pemcO9PvO9FVw=
\das_output_encrypted.dmm	False	33	-78.7857819	42.7738648	Code_38_1960	38	1960	7/15/2014	16:15:08	1064120798459	10001	0	OpB75YmT9EczbFCp5HgxLLkSC1Z6ZuIS+J7M/u+96j4=
\das_output_encrypted.dmm	False	33	-78.7857819	42.7738648	Code_19_1960	19	1960	7/15/2014	16:15:08	1064131453639	10001	0	fIScOFnVAMkuta7l/QIaxyIMT5ZNqgs6PAf3YOhaaPE=
\das_output_encrypted.dmm	False	33	-78.7857819	42.7738648	Code_47_1960	47	1960	7/15/2014	16:15:08	1064136438254	10001	0	IuDxqh6MMpcng5JbxcMNHIt8EOzzQ1Ev3XW9rM4ZZVQ=
\das_output_encrypted.dmm	False	33	-78.7857819	42.7738648	Code_40_1960	40	1960	7/15/2014	16:15:08	1064109127280	10001	0	M8z8W3XKhIsH6VaBeDAIXbPw2gfc2LtaZxrhtLd7IEI=
\das_output_encrypted.dmm	False	33	-78.7857819	42.7738648	Code_153_1960	153	1960	7/15/2014	16:15:08	1064109914357	10001	0	OF4Rp11XfDWumUrTZC/bMPzXMv+RV7yqzgflM9w64Oo=
\das_output_encrypted.dmm	False	33	-78.7857819	42.7738648	Code_62_1960	62	1960	7/15/2014	16:15:08	1064113178972	10001	0	CrlT94n6wpbUG716nwjdVQCqS6o85sOFOUeVGhb9ios=
\das_output_encrypted.dmm	False	33	-78.7857819	42.7738648	Code_18_1960	18	1960	7/15/2014	16:15:08	1064139292203	10001	0	RCbvLGSzqfK5T9vDTOd3/86N/IG5Vp9fjNbVsLJkCf8=
\das_output_encrypted.dmm	False	33	-78.7857819	42.7738648	Code_192_1960	192	1960	7/15/2014	16:15:08	1064150864100	10001	0	h4xVzyFU/InY6rtcViycv7O8PiR99YfzkKnaqjPUpWU=
\das_output_encrypted.dmm	False	33	-78.7857819	42.7738648	Code_33_1960	33	1960	7/15/2014	16:15:08	1064153590870	10001	0	1yo92noOcmov3IxCK4IQvULDdGDCYHm1Sa5SmBHl/Xs=
\das_output_encrypted.dmm	False	33	-78.7857819	42.7738648	Code_61_1960	61	1960	7/15/2014	16:15:08	1064155467382	10001	0	G48AzUhi7cHbqGyVqtQrE+Iq9mkt5QaDwZORwCPm94U=
\das_output_encrypted.dmm	False	33	-78.7857819	42.7738648	Code_56_1960	56	1960	7/15/2014	16:15:08	1064143100613	10001	0	BXqMYWt35++4Iz3Hop9KwimxdPv2tGSnObmUb+HYZSw=
\das_output_encrypted.dmm	False	33	-78.7857819	42.7738648	Code_54_1960	54	1960	7/15/2014	16:15:08	1064143694870	10001	0	+AICJFMSEdb0qKZaS8pA1xaRNGymER0czbiPNy3V8zo=
\das_output_encrypted.dmm	False	33	-78.7857819	42.7738648	Code_112_1960	112	1960	7/15/2014	16:15:08	1064146761126	10001	0	Ugt9Nyf13pkTkPJbjkJn3AYqylPr+fYT0dl17hHLnbk=
\das_output_encrypted.dmm	False	36	-78.7857819	42.7738648	Code_33_1960	33	1960	7/15/2014	16:15:08	1064149674767	10001	0	m+laxg88HqLBqyuXIT/x/SyZl1DG8in9gjbjkuk7nVw=
\das_output_encrypted.dmm	False	37	-78.7857819	42.7738648	Code_255_1960	255	1960	7/15/2014	16:15:08	1064143410357	10001	0	PWso6cE7kDubifmJdIOLpoPtCr4T20aFLODadYtiPMM=
\das_output_encrypted.dmm	False	37	-78.7857819	42.7738648	Code_56_1960	56	1960	7/15/2014	16:15:08	1064145571998	10001	0	1Xo3LmBO6UXBpSGTi/OS4tB/H1DM8EBn8fICZrJ3o20=
\das_output_encrypted.dmm	False	37	-78.7857819	42.7738648	Code_106_1960	106	1960	7/15/2014	16:15:08	1064146348203	10001	0	Mmxlgom4SOZALjMdjNG8swX/fuoEwqS4i8SVGAUVyq8=
\das_output_encrypted.dmm	False	37	-78.7857819	42.7738648	Code_40_1960	40	1960	7/15/2014	16:15:08	1064132923177	10001	0	UoncrEOYb6nG5OVTQHKeuGOkcjIDKrBMViQn2y9D4hI=
\das_output_encrypted.dmm	False	37	-78.7857819	42.7738648	Code_33_1960	33	1960	7/15/2014	16:15:08	1064135999690	10001	0	PkXvZimxJxbnTET8mDknKjtTavLxxMMlKOzGDSbbX1w=
\das_output_encrypted.dmm	False	37	-78.7857819	42.7738648	Code_62_1960	62	1960	7/15/2014	16:15:08	1064136974870	10001	0	OpKgGCVgdnUtu73ig+jH7gPwxgzyFj9Lb+l/P6SmN/0=
\das_output_encrypted.dmm	False	37	-78.7857819	42.7738648	Code_18_1960	18	1960	7/15/2014	16:15:08	1064147099382	10001	0	kUvVh+xWsNW6zVHtIidUR+O66p5/SHPkmIS3XwcmBtc=
\das_output_encrypted.dmm	False	37	-78.7857819	42.7738648	Code_50_1960	50	1960	7/15/2014	16:15:08	1064169648100	10001	0	0TTPQbrN/K5/LbFtVAGQSkkYY9lU/Q6fqNWE0g8CN2M=
\das_output_encrypted.dmm	False	37	-78.7857819	42.7738648	Code_61_1960	61	1960	7/15/2014	16:15:08	1064170628818	10001	0	O1/Xe0ZQdK6YKBL1AdSza8q66mwz+1m9Waho7TpV2ho=
\das_output_encrypted.dmm	False	37	-78.7857819	42.7738648	Code_70_1960	70	1960	7/15/2014	16:15:08	1064174821023	10001	0	1+TDoa2IdC6u0kWjJjqbuHUM0Sasw68ho3zfRqReXfo=
\das_output_encrypted.dmm	False	37	-78.7857819	42.7738648	Code_63_1960	63	1960	7/15/2014	16:15:08	1064148038049	10001	0	sqkgZ/R3m70QzAvnh5GZ0GzFFsoTKpoNFU7TR/DPFoA=
\das_output_encrypted.dmm	False	37	-78.7857819	42.7738648	Code_47_1960	47	1960	7/15/2014	16:15:08	1064160233741	10001	0	PPeqUL1w1b0Evl/OrB1H5iaxD/zUNp9e9FxtY5Q6dRI=
\das_output_encrypted.dmm	False	37	-78.7857819	42.7738648	Code_11_1960	11	1960	7/15/2014	16:15:08	1064165518870	10001	0	jjuorI53f0sk82vBo0YZLOp2wuX4ZzBzyBZq+Xi4YQQ=
\das_output_encrypted.dmm	False	36	-78.7857819	42.7738648	Code_254_1960	254	1960	7/15/2014	16:15:08	1064160703075	10001	0	KVOL/ZQJILjvFm9zIJ2tdv5E4EHeffznqqyFNPP1RrU=
\das_output_encrypted.dmm	False	36	-78.7857819	42.7738648	Code_47_1960	47	1960	7/15/2014	16:15:08	1064173908408	10001	0	CNtQ9A5cmubXmBtsgIA325J+DehbtthVKteo0HwutBs=
\das_output_encrypted.dmm	False	37	-78.7857819	42.7738648	Code_254_1960	254	1960	7/15/2014	16:15:08	1064105642152	10001	0	n8bx3jq67v4JyDb+b4k2kv4lz4evDtAR4pCrvrmsPD8=
\das_output_encrypted.dmm	False	36	-78.7857819	42.7738648	Code_62_1960	62	1960	7/15/2014	16:15:08	1064150649331	10001	0	0gHX8VFntyqFt2SVjlX+nGSYy/jFEbMmCY8Pn0dmg30=
\das_output_encrypted.dmm	False	36	-78.7857819	42.7738648	Code_255_1960	255	1960	7/15/2014	16:15:08	1064157085023	10001	0	xY7+jCjW9Cxw3U5Nbo9q4tbWWsoIqAb5xf6UqEuxcyQ=
\das_output_encrypted.dmm	False	36	-78.7857819	42.7738648	Code_106_1960	106	1960	7/15/2014	16:15:08	1064160023280	10001	0	uiiAp/CLwKb7EFNMBXHkntgYfGkkWEBvB2Fx7HyJ3+A=
\das_output_encrypted.dmm	False	37	-78.7857819	42.7738648	Code_153_1960	153	1960	7/15/2014	16:15:08	1064108522562	10001	0	iqZku7GeHUxcVDzWSCjUM7xEgh9OlHoPEQOisXvwrcw=
\das_output_encrypted.dmm	False	37	-78.7857819	42.7738648	Code_35_1960	35	1960	7/15/2014	16:15:08	1064124687280	10001	0	Ep0vxhwVVENY0tWcwmyuTmYTfipOtXLRpdlMyatrq/o=
\das_output_encrypted.dmm	False	37	-78.7857819	42.7738648	Code_192_1960	192	1960	7/15/2014	16:15:08	1064127974049	10001	0	MwQqh6T4VS0v81OEdaN7qj63k63uhvrLw6e+fEcyIww=
\das_output_encrypted.dmm	False	37	-78.7857819	42.7738648	Code_112_1960	112	1960	7/15/2014	16:15:08	1064129170767	10001	0	JAvlKYs0LQ7XGPQTJcKr9fRV6LkOi4bTmhA8G2mM7pA=
\das_output_encrypted.dmm	False	37	-78.7857819	42.7738648	Code_14_1960	14	1960	7/15/2014	16:15:08	1064118381434	10001	0	5AO+v2O7TeYFpqeq5tJ/qOhKoAhvHcn6z9wHk93jyfs=
\das_output_encrypted.dmm	False	37	-78.7857819	42.7738648	Code_38_1960	38	1960	7/15/2014	16:15:08	1064121269229	10001	0	S6VB/lM3ekB0x5i8+4vDIaaAJtyjS12nEwMA3C0DyXw=
\das_output_encrypted.dmm	False	37	-78.7857819	42.7738648	Code_19_1960	19	1960	7/15/2014	16:15:08	1064123227382	10001	0	gcYhBN2KERPs+G4ODeIt3m1w9qZj9sJEQgDfcNCKK98=
\das_output_encrypted.dmm	False	33	-78.7857819	42.7738648	Code_11_1960	11	1960	7/15/2014	16:15:08	1064108405023	10001	0	bisNvCfp1sXBnZ4sxDaXT9rlMjCJTftDP1EqM3nBSxM=
\das_output_encrypted.dmm	False	28	-78.7857819	42.7738648	Code_47_1960	47	1960	7/15/2014	16:15:08	1064168463280	10001	0	6QLKrB8Wo5S5BSrvQYFJb2Y4Rq6qo38cZ9blJVCUiY4=
\das_output_encrypted.dmm	False	29	-78.7857819	42.7738648	Code_33_1960	33	1960	7/15/2014	16:15:08	1064105300613	10001	0	qqSd0sTatbUislJ6KkbHyQ1YGkf5ByopfK8weCgRIIc=
\das_output_encrypted.dmm	False	29	-78.7857819	42.7738648	Code_62_1960	62	1960	7/15/2014	16:15:08	1064106273536	10001	0	SaamtIc404ukGKEqjdTqQUh6Cvu3NZhWDkuXLQq3mI8=
\das_output_encrypted.dmm	False	28	-78.7857819	42.7738648	Code_62_1960	62	1960	7/15/2014	16:15:08	1064145203793	10001	0	5lVasH8ehbgoSPCiFMaCi9cgaHmJoY/eKmJdTHeS+fs=
\das_output_encrypted.dmm	False	28	-78.7857819	42.7738648	Code_255_1960	255	1960	7/15/2014	16:15:08	1064151641536	10001	0	28YTDGYIuU2lH23B7l+xAWwaUE+SxCx3ZzScjuXvO1Y=
\das_output_encrypted.dmm	False	28	-78.7857819	42.7738648	Code_36_1960	36	1960	7/15/2014	16:15:08	1064153992100	10001	0	AiJujfWRVJ6+FxDOdCjwtH5ccKlYWfG8lDrOvTOmkrM=
\das_output_encrypted.dmm	False	29	-78.7857819	42.7738648	Code_192_1960	192	1960	7/15/2014	16:15:08	1064107872511	10001	0	tym/5DO4+ZvU9F9upLmMiRpIGrMmNRwF+v5t09Zpnb0=
\das_output_encrypted.dmm	False	29	-78.7857819	42.7738648	Code_153_1960	153	1960	7/15/2014	16:15:08	1064119179382	10001	0	EjB45XXjSu+soiWPWuTMmdtDm+JOmYaapM2cg1QL83Y=
\das_output_encrypted.dmm	False	29	-78.7857819	42.7738648	Code_47_1960	47	1960	7/15/2014	16:15:08	1064129533023	10001	0	erDu+L7nblGGxnOzhU1u8a4IB6LU7zitCNDsgKUUF3Y=
\das_output_encrypted.dmm	False	29	-78.7857819	42.7738648	Code_56_1960	56	1960	7/15/2014	16:15:08	1064130486049	10001	0	JtSvpEVfQoGFWbRBLwauy67PfLoGa3ho31iaXldNe84=
\das_output_encrypted.dmm	False	29	-78.7857819	42.7738648	Code_18_1960	18	1960	7/15/2014	16:15:08	1064111329331	10001	0	gAvHvpqS6oFPhdS+nwFPkhI4AiHba7kwCUegU6Qp+fg=
\das_output_encrypted.dmm	False	29	-78.7857819	42.7738648	Code_38_1960	38	1960	7/15/2014	16:15:08	1064115191280	10001	0	cKJO4F23urdJ4ext0VSgRX9TgHmBrH3mbhph6Xit7oo=
\das_output_encrypted.dmm	False	29	-78.7857819	42.7738648	Code_106_1960	106	1960	7/15/2014	16:15:08	1064115652203	10001	0	FpcCY4PVPYuQVSZG3CeFTgOhWDWK3XJWU8GnaQQ4DpI=
\das_output_encrypted.dmm	False	25	-78.7857819	42.7738648	Code_11_1960	11	1960	7/15/2014	16:15:08	1064172917639	10001	0	6kZ2trhrTsN9yMs6y8/Pg3Fio9WAkJiOcRk7Ey4SxNM=
\das_output_encrypted.dmm	False	25	-78.7857819	42.7738648	Code_192_1960	192	1960	7/15/2014	16:15:08	1064175142049	10001	0	B8uD8Rt/IpU/tx0ZRNweIyhivyZwrKT1Ljz+pZGx+4U=
\das_output_encrypted.dmm	False	26	-78.7857819	42.7738648	Code_15_1960	15	1960	7/15/2014	16:15:08	1064168323793	10001	0	e+L2Gdd037qWmf3Zd5RkkqeOQZHlsd/w+5rFMYNpW8o=
\das_output_encrypted.dmm	False	25	-78.7857819	42.7738648	Code_54_1960	54	1960	7/15/2014	16:15:08	1064161321741	10001	0	2TBRrVGyNVwe0tpIPY/wXYNXupvMfC8023ivr3W4rYc=
\das_output_encrypted.dmm	False	25	-78.7857819	42.7738648	Code_70_1960	70	1960	7/15/2014	16:15:08	1064167299382	10001	0	spIZPQBlS/xQiYotxqe4YlvCvCeJBWYko2Vt4cGR8Vg=
\das_output_encrypted.dmm	False	25	-78.7857819	42.7738648	Code_19_1960	19	1960	7/15/2014	16:15:08	1064169124203	10001	0	0yIGttjdju1QCqfoPH4uPKqXJNQx30xvs8qYYsxKo5A=
\das_output_encrypted.dmm	False	27	-78.7857819	42.7738648	Code_99999_1960	99999	1960	7/15/2014	16:15:08	1064105075588	10001	0	ECH9p+9U/lD9Fy03bzY6vUJoINSIZFvubgcScM7EA0E=
\das_output_encrypted.dmm	False	28	-78.7857819	42.7738648	Code_40_1960	40	1960	7/15/2014	16:15:08	1064141152100	10001	0	2ddsUP8WysO63ih6AP/0PYHw0fYwU4H6aNghTF44cUs=
\das_output_encrypted.dmm	False	28	-78.7857819	42.7738648	Code_107_1960	107	1960	7/15/2014	16:15:08	1064141876408	10001	0	Xqsk+CQcmebRxP6I9JkUgt1hVS2q9aE5Vbpwd22x3kI=
\das_output_encrypted.dmm	False	28	-78.7857819	42.7738648	Code_33_1960	33	1960	7/15/2014	16:15:08	1064144231280	10001	0	nsTKNqiEDf+a3fFauZb7mt7t4eu1Pcq1k2E6WWvOVnI=
\das_output_encrypted.dmm	False	28	-78.7857819	42.7738648	Code_106_1960	106	1960	7/15/2014	16:15:08	1064113196818	10001	0	HLdjln8SZMpzoDhZmG3DxUBR5Bxm0lv4MWRJLmy4dL8=
\das_output_encrypted.dmm	False	28	-78.7857819	42.7738648	Code_254_1960	254	1960	7/15/2014	16:15:08	1064113874767	10001	0	lL4JWOHO8MpQWmm6RXoW8I4rTMytpmb0fx0PeG0QRQA=
\das_output_encrypted.dmm	False	28	-78.7857819	42.7738648	Code_112_1960	112	1960	7/15/2014	16:15:08	1064137400100	10001	0	nK2FfR68yYNaB5gQSHFJL7B7oCgmH3e6CeOkr8RJC1w=
\das_output_encrypted.dmm	False	29	-78.7857819	42.7738648	Code_63_1960	63	1960	7/15/2014	16:15:08	1064133290562	10001	0	EEziYAxrsbeh6dqTHSjjU8/rieIEdddrM1+5+v00a64=
\das_output_encrypted.dmm	False	32	-78.7857819	42.7738648	Code_254_1960	254	1960	7/15/2014	16:15:08	1064111902254	10001	0	buOvHvmF2jKW88EaiTLK+qyVj2kf5edvOoa98u1L4IY=
\das_output_encrypted.dmm	False	32	-78.7857819	42.7738648	Code_112_1960	112	1960	7/15/2014	16:15:08	1064135428818	10001	0	ZgDjFp6Bm/fyKwJgxjXvwMMk2VyvjHEunpoEd9+hMTk=
\das_output_encrypted.dmm	False	32	-78.7857819	42.7738648	Code_40_1960	40	1960	7/15/2014	16:15:08	1064139181023	10001	0	4Ux1nmBl2BNBur8WhHSzus1GXJYBNWgyWOtdUrkwhmg=
\das_output_encrypted.dmm	False	30	-78.7857819	42.7738648	Code_15_1960	15	1960	7/15/2014	16:15:08	1064138079280	10001	0	gagdUedzdAhc+3GFH6b2OWqlwFIg6RBC6vQHEudsfBg=
\das_output_encrypted.dmm	False	31	-78.7857819	42.7738648	Code_99999_1960	99999	1960	7/15/2014	16:15:08	1064105075588	10001	0	ECH9p+9U/lD9Fy03bzY6vUJoINSIZFvubgcScM7EA0E=
\das_output_encrypted.dmm	False	32	-78.7857819	42.7738648	Code_36_1960	36	1960	7/15/2014	16:15:08	1064110634562	10001	0	BuVc+0+YMPr+5K5wpKuZJaoaDF/YCVgzQWZ3L7ySytg=
\das_output_encrypted.dmm	False	32	-78.7857819	42.7738648	Code_107_1960	107	1960	7/15/2014	16:15:08	1064139905331	10001	0	JXPeu43Wva6DvQRNhWSHFnsUSr65U7iKSJ1SdhB5fz4=
\das_output_encrypted.dmm	False	32	-78.7857819	42.7738648	Code_106_1960	106	1960	7/15/2014	16:15:08	1064152609331	10001	0	jUmMAndWlVFBq4bGJk7MYh72DOehhyH6mHNJR9IyRqA=
\das_output_encrypted.dmm	False	32	-78.7857819	42.7738648	Code_47_1960	47	1960	7/15/2014	16:15:08	1064166492203	10001	0	lmgGXsS1Q/f9dl6IUCoO6B8djW5iQCyj2C/fETsaJQg=
\das_output_encrypted.dmm	False	33	-78.7857819	42.7738648	Code_70_1960	70	1960	7/15/2014	16:15:08	1064107611382	10001	0	e/CX/dZDIqzHQIBxRzULnxJoFJ+lg+tswW+xp2yBsZQ=
\das_output_encrypted.dmm	False	32	-78.7857819	42.7738648	Code_33_1960	33	1960	7/15/2014	16:15:08	1064142259382	10001	0	uOXd2YEdRmPazYWFOlVDy7msofG0gFAtUPHk1SUxKDw=
\das_output_encrypted.dmm	False	32	-78.7857819	42.7738648	Code_62_1960	62	1960	7/15/2014	16:15:08	1064143232921	10001	0	5/UEmFCMNQked42EU7QoBXrFb/+HnmgVD7jpLLhpQaU=
\das_output_encrypted.dmm	False	32	-78.7857819	42.7738648	Code_255_1960	255	1960	7/15/2014	16:15:08	1064149669639	10001	0	SvETmsI8MtzEGiJzPdzL07Fi+lcbVDJBGPNnuN4iSfc=
\das_output_encrypted.dmm	False	29	-78.7857819	42.7738648	Code_14_1960	14	1960	7/15/2014	16:15:08	1064149761536	10001	0	NdZtx+/k4GLIta8hXNt8RdwqYed5uqHjbOGWKTB+Gms=
\das_output_encrypted.dmm	False	29	-78.7857819	42.7738648	Code_70_1960	70	1960	7/15/2014	16:15:08	1064153082972	10001	0	xGbW13tg6ICZQvUsKnXQi2HOPYwW0qoezuS8gUVd4EE=
\das_output_encrypted.dmm	False	29	-78.7857819	42.7738648	Code_255_1960	255	1960	7/15/2014	16:15:08	1064154097126	10001	0	1FMvIG73ad6LIsYqaLimBESbitbh3jOBohFTQOIvE8w=
\das_output_encrypted.dmm	False	29	-78.7857819	42.7738648	Code_112_1960	112	1960	7/15/2014	16:15:08	1064139856100	10001	0	iWyjNdBWDySA7MRZ8ErevVng5nS3+NCI8NzZLVbRw/s=
\das_output_encrypted.dmm	False	29	-78.7857819	42.7738648	Code_40_1960	40	1960	7/15/2014	16:15:08	1064143607895	10001	0	B9+malddZu8jp+jeBAqLAoAeLqmxH7we/s5Un1A6MGM=
\das_output_encrypted.dmm	False	29	-78.7857819	42.7738648	Code_107_1960	107	1960	7/15/2014	16:15:08	1064144331998	10001	0	oHqS0vrJdK5zYHxbJ2Mn7DwzoePZY42SHfqkLSlM7dA=
\das_output_encrypted.dmm	False	29	-78.7857819	42.7738648	Code_61_1960	61	1960	7/15/2014	16:15:08	1064155195382	10001	0	GDOgwzq3Lkrkw4x5OSoeXli3VB/E7RXeIfKe4Hkt1sk=
\das_output_encrypted.dmm	False	29	-78.7857819	42.7738648	Code_19_1960	19	1960	7/15/2014	16:15:08	1064165916613	10001	0	lmhND/ASJk7s78oFCyo5iIuPNi60TnZquNg3H4pNLfo=
\das_output_encrypted.dmm	False	29	-78.7857819	42.7738648	Code_54_1960	54	1960	7/15/2014	16:15:08	1064168135895	10001	0	K1iS18Ptu8Fdq0F7KvpE4DIcWoVaW1jWBP0SabZbUJg=
\das_output_encrypted.dmm	False	29	-78.7857819	42.7738648	Code_50_1960	50	1960	7/15/2014	16:15:08	1064174697536	10001	0	f7CAh1a742dmRprRC5qsG545Yak288xm3wCETPySdmQ=
\das_output_encrypted.dmm	False	29	-78.7857819	42.7738648	Code_11_1960	11	1960	7/15/2014	16:15:08	1064156288921	10001	0	gSzVqiqo1mIg4Uy/tqtGjndkNmvOtrmvpWap1ggy1/M=
\das_output_encrypted.dmm	False	29	-78.7857819	42.7738648	Code_254_1960	254	1960	7/15/2014	16:15:08	1064157716203	10001	0	QnT6QJhst816YWcbQFiZOvWV0r4GU+M8oP99IBboPtg=
\das_output_encrypted.dmm	False	29	-78.7857819	42.7738648	Code_35_1960	35	1960	7/15/2014	16:15:08	1064160717639	10001	0	kTrvrvlk7nQNTa2Yw14kQh14TL1/sriN9HusDRAtan4=
\das_output_encrypted.dmm	False	46	-78.7857819	42.7738648	Code_99999_1960	99999	1960	7/15/2014	16:15:08	1064105075588	10001	0	ECH9p+9U/lD9Fy03bzY6vUJoINSIZFvubgcScM7EA0E=
\das_output_encrypted.dmm	False	47	-78.7857819	42.7738648	Code_99999_1960	99999	1960	7/15/2014	16:15:08	1064105075588	10001	0	ECH9p+9U/lD9Fy03bzY6vUJoINSIZFvubgcScM7EA0E=
\das_output_encrypted.dmm	False	48	-78.7857819	42.7738648	Code_36_1960	36	1960	7/15/2014	16:15:08	1064109408305	10001	0	jHuvn7zDrvTzjdyNWD017f4CXrDzw88+QHTNKfLGM6Q=
\das_output_encrypted.dmm	False	45	-78.7857819	42.7738648	Code_11_1960	11	1960	7/15/2014	16:15:08	1064167839690	10001	0	Zb4cUIvH+K7G2jYQvcJ2MZxck9Gkaudc+GZi+BWycps=
\das_output_encrypted.dmm	False	45	-78.7857819	42.7738648	Code_254_1960	254	1960	7/15/2014	16:15:08	1064170817331	10001	0	GjKktXCRTzjs4rSvAz0bA+JW6AH49UTjT1Y5bM6S3aE=
\das_output_encrypted.dmm	False	45	-78.7857819	42.7738648	Code_50_1960	50	1960	7/15/2014	16:15:08	1064173376100	10001	0	qI1Rb4oc0dWK4ctIyAH0x1jP3gpXqsFcEfRm3IXa6IA=
\das_output_encrypted.dmm	False	48	-78.7857819	42.7738648	Code_106_1960	106	1960	7/15/2014	16:15:08	1064109989434	10001	0	EfXj/ElU2KdUKYAHhEXNJfsX9hnyY0dliqYvVibN1os=
\das_output_encrypted.dmm	False	48	-78.7857819	42.7738648	Code_107_1960	107	1960	7/15/2014	16:15:08	1064138681946	10001	0	DmNArqrekNlhd4+mLEtGtIXGlCLsPQZfbbMFeGUUa18=
\das_output_encrypted.dmm	False	48	-78.7857819	42.7738648	Code_33_1960	33	1960	7/15/2014	16:15:08	1064141031690	10001	0	jDdpMyyqPGfgGv9Vazm6qJUCXC64jopXUE6XbEIBWJk=
\das_output_encrypted.dmm	False	48	-78.7857819	42.7738648	Code_62_1960	62	1960	7/15/2014	16:15:08	1064142009741	10001	0	sizJHrUGkSlXgA5393pVoJXQYTDN2pioByX6pz95Rus=
\das_output_encrypted.dmm	False	48	-78.7857819	42.7738648	Code_254_1960	254	1960	7/15/2014	16:15:08	1064110672305	10001	0	X8SEcaKO44smTpfm6imeEk4YLvwIMNHk5KwFTPknpK0=
\das_output_encrypted.dmm	False	48	-78.7857819	42.7738648	Code_47_1960	47	1960	7/15/2014	16:15:08	1064123881946	10001	0	FSihKcXE4fZTJ0qKqnEqN21dKga7f3vvukyz63H/Hfs=
\das_output_encrypted.dmm	False	48	-78.7857819	42.7738648	Code_40_1960	40	1960	7/15/2014	16:15:08	1064137958049	10001	0	pGelnsrzA6V2p4XGLcNxK6LuX6fW4N869Hgu/azdkEU=
\das_output_encrypted.dmm	False	45	-78.7857819	42.7738648	Code_35_1960	35	1960	7/15/2014	16:15:08	1064133146562	10001	0	AdQapxm+rncMfrZH1nqgwWD3ttKgNqZwbgfRw0ssCB0=
\das_output_encrypted.dmm	False	45	-78.7857819	42.7738648	Code_54_1960	54	1960	7/15/2014	16:15:08	1064135294870	10001	0	/xBxI25nBLY3wJptX26OKTvAxvJ7/WB2+PxJDdEUdQY=
\das_output_encrypted.dmm	False	45	-78.7857819	42.7738648	Code_192_1960	192	1960	7/15/2014	16:15:08	1064141166459	10001	0	+ZVIgBF8aSlPitrm6nEOmGChV64V3oyLj0y1RgzZMs8=
\das_output_encrypted.dmm	False	45	-78.7857819	42.7738648	Code_38_1960	38	1960	7/15/2014	16:15:08	1064120437844	10001	0	UpOX2a7HL0OxbET7fB6FW7aSnaMEuvXeC2QjrIMjC00=
\das_output_encrypted.dmm	False	45	-78.7857819	42.7738648	Code_106_1960	106	1960	7/15/2014	16:15:08	1064128749434	10001	0	Ce2wY0PIN6MIkBGbGH87JNm+UIucFnB/SKNIJWQSdQI=
